name,health-resource,address,lat,long
MERCURY DRUG ,pharmacy,"Gov. Villavert St., Barangay 8, San Jose, Antique",10.7458013,121.9419544
CONFLUENCE HEALTH AND WELLNESS PRODUCTS,pharmacy,"Susana Bldg. III, T.A. Fornier St., Barangay 6, San Jose, Antique",10.7509998,121.9414436
THE GENERICS PHARMACY,pharmacy,"MAGALLANES ST., PUBLIC MARKET, Isabela, Negros Occidental",10.2029262,122.989961
NEGROS GRACE PHARMACY,pharmacy,"Blk. DMC-C, Dry Market, Murcia Tinabuay Market, Murcia, Negros Occidental",10.5656309,123.1014056
ROSE PHARMACY,pharmacy,"Anacleta Bldg., cor., Burgos-Magdalo Sts., Brgy. Magdalo, La Paz, Iloilo City, Iloilo",42.3504659,-3.689354499999999
ROSE PHARMACY,pharmacy,"E. Lopez St., corner Javellana, Jaro, Iloilo City, Iloilo",10.7164432,122.5621612
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"G/F Sm Hypermarket Iloilo, Commission Civil cor. Jalandoni Sts., Jaro, Iloilo City, Iloilo",10.7203411,122.5611575
MERCURY DRUG,pharmacy,"Bypass Road, Brgy. San Sebastian, Santa Barbara, Iloilo",10.8234942,122.5217164
THE GENERICS PHARMACY,pharmacy,"Kiosk D-20 Triangle,  Island Plaza Mall Shopping Center,  B. S. Aquino Drive, Brgy. Villamonte, Bacolod, Negros Occidental",10.6744729,122.9613598
PRODRUG PHARMACY,pharmacy,"Stall #30 Mina Public Market, Brgy. Cabalabaguan, Mina, Iloilo",10.9347589,122.5820582
BOTIKA NI BIGOT,pharmacy,"Poblacion, Brgy. Igmaya-an, Salvador Benedicto, Negros Occidental",10.5689951,123.1969924
ILOILO GRACE PHARMACY,pharmacy,"E. Lopez., St., Jaro, Iloilo City, Iloilo",10.7194991,122.5602461
AMBEX PHARMA,pharmacy,"BAILAN, Pontevedra, Capiz",11.4539118,122.8296048
MORNING STAR DRUGSTORE,pharmacy,"Pueblo de Panay, Barangay Lawa-an, Roxas, Capiz",11.559514,122.750885
ANGELA'S SAVER PHARMACY,pharmacy,"Uy, Eco-Tourism Highway, Brgy. Rizal, San Carlos, Negros Occidental",10.5270644,123.2595634
FARMACIA NI DOK,pharmacy,"New Buswang, Kalibo, Aklan",11.7112491,122.380176
 LLA MEDICAL DENTAL TRADING ,pharmacy,"St. Elizabeth Center, Valeria Street, Brgy. Danao, Iloilo City, Iloilo",10.700185,122.5673818
SOFITED PHARMA,pharmacy,"#3 Tupan St., Brgy. 5, Tigbauan, Iloilo",10.6800711,122.3815235
KSTS PHARMACY,pharmacy,"Brgy. Dalid, Calinog, Iloilo",11.1097275,122.5323242
THE GENERICS PHARMACY,pharmacy,"Unit R8-A Ground Floor, Prince Town LCC, Brgy. II Poblacion, La Carlota, Negros Occidental",10.3731208,122.8699061
MERCURY DRUG,pharmacy,"Mabini-Libertad St., Brgy. 40, Bacolod, Negros Occidental",10.6585104,122.9516676
FARMACIA SAMPANE,pharmacy,"Zone 2, Brgy. Bacuyangan, Hinoba-an, Negros Occidental",9.622575099999999,122.472199
J AND H PHARMACY,pharmacy,"1008 Romero Bldg., Roxas Ave., Poblacion, Kalibo, Aklan",11.7104196,122.3659887
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"GF Gaisano Grand Estancia, E. Reyes Avenue, Poblacion Zone II, Estancia, Iloilo",11.4582773,123.1513191
GAUDITE PHARMACY,pharmacy,"Ground Floor Fanega-Gaudite Building, Araneta St., Brgy. Poblacion, Bago, Negros Occidental",10.503405,122.9663018
THE GENERICS PHARMACY,pharmacy,"Garrido St., Brgy.  Poblacion Ilaya, San Enrique, Iloilo",11.0751829,122.6602393
NEGROS GRACE PHARMACY,pharmacy,"#13 Tai Guan Bldg., Luzuriaga St., Bacolod, Negros Occidental",10.6666853,122.9477762
THE GENERICS PHARMACY,pharmacy,"Stall A, Aquino Drive, 20th St., Bacolod, Negros Occidental",10.6818659,122.9579578
A & M MEDCARE PRODUCT DISTRIBUTORS,pharmacy,"Lacson 5th Street, Brgy. 17, Bacolod, Negros Occidental",10.6750994,122.9526362
JDN PHARMACY AND MEDICAL SUPPLIES,pharmacy,"Barangay Estefania, Bacolod, Negros Occidental",10.6701823,122.9978044
KD DRUGSTORE,pharmacy,"Lot 22 Block 29 Dona Carmen Avenue, Brgy. Alijis, Bacolod, Negros Occidental",10.6263807,122.9624528
THE GENERICS PHARMACY,pharmacy,"J. Tolosa St., Caticlan, Malay, Aklan",11.9447113,121.9519736
THE GENERICS PHARMACY,pharmacy,"Barangay Buenaflor-Embarcadero, Dumangas, Iloilo",10.8484102,122.695547
JUANITES PHARMACY,pharmacy,"Poblacion, Barbaza, Antique",11.1938032,122.0425482
BENZ PHARMACY,pharmacy,"Door #1 ADR Building, Bonifacio Street, Brgy. Zone 6, Talisay, Negros Occidental",10.7381445,122.9671818
BABE DELA CRUZ PHARMACY,pharmacy,"2014 Mabini St., Poblacion, Kalibo, Aklan",11.7065568,122.3670166
DRAG N SHOP PHARMACY,pharmacy,"AJL Bldg., General Luna St., Brgy. Villa Anita, Iloilo City, Iloilo",10.7001727,122.5596343
GEBIX PHARMA PRODUCTS MARKETING ,pharmacy,"Brgy. Tabucan,  , Barotac Nuevo, Iloilo",10.900323,122.6927228
MEDEXPRESS DRUGSTORE,pharmacy,"TDHI Clinic Central, B.S. Aquino Drive, Barangay Villamonte, Bacolod, Negros Occidental",10.6771904,122.9608978
MERCURY DRUG,pharmacy,"Door 2 Sia-Chan Lek Bldg., National Road, cor. Dalisay St., Barangay Poblacion, Ibajay, Aklan",14.3854118,121.0290335
FARMACIA NI DOK,pharmacy,"Lot No. 2 and 3, 8th St. Lawa-an Lopez Village, Brgy. Balantang, Jaro, Iloilo City, Iloilo",10.7582264,122.5754514
GENERIKA DRUGSTORE,pharmacy,"De leon St., Brgy. II, Victorias, Negros Occidental",10.8989277,123.0711757
NEGROS GRACE PHARMACY,pharmacy,"Corner Doña Carmen Avenue, Brgy. Alijis, Bacolod, Negros Occidental",10.6285965,122.962387
DRUG R US,pharmacy,"Poblacion, Tapaz, Capiz",11.2629902,122.5358599
ST. THERESA PHARMACY,pharmacy,"National Highway, Poblacion (Payabon), Bindoy, Negros Occidental",9.9949443,122.8145754
JDN-MK PHARMACY AND MEDICAL SUPPLIES,pharmacy,"Bangga Laurel, J.J Gonzaga Street, Barangay Mansilingan, Bacolod, Negros Occidental",10.6181326,122.9712307
MERCURY DRUG,pharmacy,"Villena St., Brgy. Zone-2, Cadiz, Negros Occidental",10.8060057,123.213851
FARMACIA NI DOK,pharmacy,"Rizal St., Poblacion, New Washington, Aklan",11.6430387,122.4382307
SOUTH STAR DRUG,pharmacy,"Oñate St., Brgy. Oñate De Leon, Mandurriao, Iloilo City, Iloilo",10.7152645,122.5358216
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"Ground Floor Stall (SIL-GFS-16,17,18,19) Gaisano Grand Mall Silay, Rizal St., Brgy. Mambulac, Silay, Negros Occidental",10.7924165,122.9721621
LIL NICO'S PHARMACY,pharmacy,"Mabini St., Brgy. Burgos Mabini Plaza, District of La Paz, Iloilo City, Iloilo",10.7105876,122.5689779
DIERON PHARMACY,pharmacy,"Tolosa St., Brgy. 6, Ajuy, Iloilo",11.1246161,123.0113568
GENERIKA DRUGSTORE,pharmacy,"Corner Yunque - Virto St., Brgy. II, Poblacion, La Carlota, Negros Occidental",10.3731208,122.8699061
JMB POLYCLINIC AND PHARMACY,pharmacy,"San Miguel, Jordan, Guimaras",10.5925185,122.5768651
ROSE PHARMACY,pharmacy,"RTU Towncenter cor. Q. Salas/Tacas, Jaro, Iloilo City, Iloilo",10.7435268,122.5598978
GOLDEN PHARMA AND MEDICAL SUPPLIES TRADING,pharmacy,"Barangay San Miguel, Jordan, Guimaras",10.5925185,122.5768651
MERCURY DRUG,pharmacy,"Alba Bldg., Mabini St., Poblacion, Kalibo, Aklan",11.7065568,122.3670166
GENERIKA DRUGSTORE,pharmacy,"Lot 2477-D-1 Oñate St., Brgy. Oñate De Leon, Mandurriao, Iloilo City, Iloilo",10.7171146,122.5373025
MERCURY DRUG ,pharmacy,"Emigdio Nietes Ave., Brgy. Funda Dalipe, San Jose, Antique",10.7624097,121.9330894
MAKO PHARMACY,pharmacy,"Pob. Tabuc, Maayon, Capiz",11.391813,122.7830574
CAITHLEEN ROSE PHARMACY,pharmacy,"Lot No. 29-A-295 Villena St., Brgy. Pob. 3 (Zone 3), Cadiz, Negros Occidental",10.95451,123.3057087
NEW FARMACIA REGDAL,pharmacy,"184 JP Rizal St., Poblacion Banga, Banga, Aklan",11.5755637,122.3220894
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"LGF SM Hypermarket Cadiz, Abelarde St., Cadiz, Negros Occidental",10.9524656,123.30825
FASTLANE DRUGSTORE & MEDICAL CLINIC ,pharmacy,"Barangay. Ungka II, Pavia, Iloilo",10.753039,122.5358599
ALTAVAS DISTRICT HOSPITAL PHARMACY,pharmacy,"Brgy. Poblacion, Altavas, Aklan",11.5189263,122.4580469
WILLTHON DRUGSTORE,pharmacy,"Barangay Poblacion VIII, Roxas, Capiz",11.5788572,122.7555421
NEGROS GRACE PHARMACY,pharmacy,"Araneta St., Barangay 12, Bacolod, Negros Occidental",10.5911269,122.9134034
PFJ PHARMACY,pharmacy,"L1 B1, Providence Negros Subdivision, Barangay Granada, Bacolod, Negros Occidental",10.6657288,123.0075045
NEGROS GRACE PHARMACY,pharmacy,"Araneta St., Barangay 12, Bacolod, Negros Occidental",10.5911269,122.9134034
MEDSCRIPTS PHARMACY,pharmacy,"Commonwealth Drive (Paho), Brgy. Poblacion Ilawod, Passi, Iloilo",11.1067501,122.6450569
MERCURY DRUG ,pharmacy,"Unit A24 G/F, Festive Walk Mall, Brgy. Q. Abeto-Mirasol, Mandurriao District, Iloilo City, Iloilo",10.7177686,122.5469767
QUALITY MED PHARMACY,pharmacy,"Oton Public Market, JC Zulueta St., Oton, Iloilo",10.6908697,122.477261
GENERIKA DRUGSTORE,pharmacy,"Stall No. Fl-1, Sigma Public Market, Brgy. Poblacion Norte, Sigma, Capiz",11.4203102,122.6671252
THE GENERICS PHARMACY,pharmacy,"Door #3 Villanueva Bldg., Rizal St., Purok Acacia, Zone 2, Murcia, Negros Occidental",10.6681785,122.9506045
V'SANDROS PHARMACY,pharmacy,"Cabrera Compound, Lupa, Sitio Cubay, Brgy. Guinhalaran, Silay, Negros Occidental",10.7816312,122.9659497
FAMILYHEALTH & BEAUTY CORP.,pharmacy,"G.F. Robinsons Place Roxas, Pueblo de Panay, Brgy. Lawa-an, Roxas, Capiz",11.559514,122.750885
MERCURY DRUG ,pharmacy,"Gurrea St., La Carlota, Negros Occidental",10.42347,122.9206453
NAZ PHARMA ,pharmacy,"Felix Gorriceta Jr. Avenue, Brgy. Aganan, Pavia, Iloilo , Pavia, Iloilo",10.7651466,122.5317844
MERCURY DRUG,pharmacy,"F. Palmares St., Passi, Iloilo",11.1058622,122.6417357
ROSE PHARMACY,pharmacy,"Room 102, G/F Maryville Bldg., Delgado St., Iloilo City, Iloilo",10.6977747,122.5667817
JDN PHARMACY & MEDICAL SUPPLIES,pharmacy,"MKU Bldg., Brgy. Taculing, Bacolod, Negros Occidental",10.6453482,122.9632339
NEGROS GRACE PHARMACY,pharmacy,"Corner Antonio Luna & Rizal Sts., Silay, Negros Occidental",10.800733,122.9766458
THE GENERICS PHARMACY,pharmacy,"Corner Montinola-Arroyo St., Santa Barbara, Iloilo",10.8230474,122.5337067
SUJAN'S PHARMACY,pharmacy,"LOT 1, BLOCK 3, ZONE 1, MARGARITA-EVERLASTING ST., BO. OBRERO, Iloilo City, Iloilo",10.6963716,122.5850724
"CMS PHARMACY & MEDICAL SUPPLIES, INC.",pharmacy,"Elemar Business Center, San Roque Ext., Roxas, Capiz",11.5790597,122.7559083
Negros Grace Pharmacy,pharmacy,"Purok Jasmin, National Highway, Balintawak, Escalante, Negros Occidental",10.8399523,123.4967823
RX QUEEN PHARMACY,pharmacy,"Corner Arroyo-Montinola Sts., Brgy. Zone 5, Santa Barbara, Iloilo",10.8234004,122.5359651
3 R'S Pharmacy,pharmacy,"Barangay Abaca, Tobias Fornier, Antique, Tobias Fornier, Antique",10.4996908,121.9619335
GENERIKA DRUGSTORE,pharmacy,"Corner Yunque - Virto St., Brgy. II, Poblacion, La Carlota, Negros Occidental",10.3731208,122.8699061
THE GENERICS PHARMACY,pharmacy,"Rodillon Commercial Space #3, Centro Sur, Pandan, Antique",11.720402,122.0936284
THE GENERICS PHARMACY,pharmacy,"Stall A. Aquino Drive, 20th St., Bacolod, Negros Occidental",10.6818659,122.9579578
PARSIA PHARMACY,pharmacy,"Purok 5, San Joaquin, Iloilo",10.5929573,122.1334433
NEGROS GRACE PHARMACY,pharmacy,"G/F Lopue's East Centre, Burgos Hilado St., National Highway, Brgy. Villamonte, Bacolod, Negros Occidental",10.6764018,122.9691183
CHME BOTIKA MART,pharmacy,"Corner Rodriguez -Yulo St., Purok Million Flower, Brgy. 34, Bacolod, Negros Occidental",10.6692647,122.941357
MERCURY DRUG,pharmacy,"Doors 1-4 Godo Yap Bldg., National Road corner Javier St., Brgy. Centro Poblacion, Culasi, Antique",11.4304346,122.0587937
GENERIKA DRUGSTORE,pharmacy,"Lot 12-12-C173 Infante Avenue, Molo, Iloilo City, Iloilo",10.6959331,122.554869
Negros Grace Pharmacy,pharmacy,"Araneta St., Barangay 12, Bacolod, Negros Occidental",10.5911269,122.9134034
THE GENERICS PHARMACY,pharmacy,"J. Tolosa St., Caticlan, Malay, Aklan",11.9447113,121.9519736
JHIME DRUGSTORE,pharmacy,"San Jose St., Pototan, Iloilo",10.9444475,122.6358108
NEK NEK PHARMACY,pharmacy,"Tigbuan Public Market Stall No. 22, Phase I, Brgy. 9, Pob., Tigbauan, Iloilo",10.6714416,122.3766351
GENERIKA DRUGSTORE,pharmacy,"Barangay Aquino Nobleza East, Janiuay, Iloilo",10.9474829,122.5082783
MAYA'S PHARMACY,pharmacy,"Mojon St.,  Barangay 1, Kabankalan, Negros Occidental",9.995163999999999,122.8178607
ILOILO GRACE PHARMACY,pharmacy,"Javellana Bldg. II, J.M. Basa St., Iloilo City, Iloilo",10.6936034,122.5711598
RGT PHARMACY,pharmacy,"Aquino Nobleza St., Janiuay, Iloilo",10.9987667,122.424074
ANIPAN DRUG STORE,pharmacy,"Public Market, Brgy. Centro Norte, Pandan, Antique",11.7228013,122.0943962
NEGROS GRACE PHARMACY,pharmacy,"Lot 2-B, Blk. 31, Brgy. Bata, , Bacolod, Negros Occidental",10.7023488,122.974265
MERCURY DRUG,pharmacy,"Mandalagan, Bacolod, Negros Occidental",10.6855122,122.9747512
AGB DRUGSTORE & CLINIC,pharmacy,"Taft Street, Roxas, Capiz",11.5852219,122.7542138
JIP James Pharmacy,pharmacy,"Cor. Locsin - V. Gustillo Sts., Barangay V (Pob.), San Carlos, Negros Occidental",10.4858886,123.4105184
RONALIZA PHARMACY,pharmacy,"Legaspi St., Brgy. Baybay Norte (Pob.), Miagao, Iloilo",10.6401018,122.2359652
JERIELLE PHARMACY,pharmacy,"Purok II, Asia, Hinoba-an, Negros Occidental",9.5463157,122.5194418
THE GENERICS PHARMACY,pharmacy,"Golden Heritage Bldg., #1 San Juan-Luzuriaga Sts., Bacolod, Negros Occidental",10.6904079,122.9523796
NEGROS GRACE PHARMACY,pharmacy,"Burgos  St., Silay, Negros Occidental",10.8017192,122.9759984
MERCURY DRUG,pharmacy,"Dumalag Road, Brgy. Poblacion, Tabuc, Mambusao, Capiz",11.4261394,122.6030404
ROSE PHARMACY,pharmacy,"Gaisano Roxas Marketplace, San Roque Ext., Roxas, Capiz",11.5788723,122.7563488
LORICEL PHARMACY ,pharmacy,"GMT Delgado St., Brgy. Zone II, (Pob.), Santa Barbara, Iloilo",10.8254791,122.533122
MERCURY DRUG,pharmacy,"Cor. McKinley, Dewey & Taft Sts., Roxas, Capiz",11.5830481,122.753701
NEGROS GRACE PHARMACY,pharmacy,"#13 Tai Guan Bldg., Luzuriaga St., Bacolod, Negros Occidental",10.6666853,122.9477762
WATSONS YOUR PERSONAL STORE,pharmacy,"G/F Savemore Market Fortune Town Bacolod, Sofia Gonzaga St.,  Brgy. Estefania, Bacolod, Negros Occidental",10.6703066,122.987629
E.R. ELUMBA PHARMA,pharmacy,"Rizal Street, Barangay Robles, La Castellana, Negros Occidental",10.3268331,123.0206559
FARMACIA ORLAN,pharmacy,"Isagani St., Pontevedra, Capiz",11.417207,122.8761309
AMBEX PHARMA,pharmacy,"Arnaldo Blvd., Brgy. Tanque, Roxas, Capiz",11.5910306,122.7519281
ANGEL M PHARMACY,pharmacy,"Brgy. San Jose, Pototan, Iloilo",10.6908584,122.5217164
"BOTIKANG PINOY, INC.",pharmacy,"INFANTE ST., BRGY. WEST TIMAWA, MOLO, Iloilo City, Iloilo",10.6959331,122.554869
"GAMOT KO PHARMACEUTICALS, INC.",pharmacy,"E. Arches Bldg., Arnaldo Blvd., Brgy. Tanque, Roxas, Capiz",11.5910306,122.7519281
MERCURY DRUG,pharmacy,"Corner Araneta-Luzuriaga Streets, Bacolod, Negros Occidental",10.6676349,122.9455614
MERCURY DRUG,pharmacy,"Brgy. Tagbak, Jaro, Iloilo City, Iloilo",10.7677157,122.5782788
CANONIGO FARMACIA,pharmacy,"Purok Aboitiz, Brgy. San Jose, Sipalay, Negros Occidental",9.8113839,122.4484245
MERCURY DRUG,pharmacy,"San Roque Ext., Brgy. VIII, Roxas, Capiz",11.5788723,122.7563488
NEGROS GRACE PHARMACY,pharmacy,"Blk. 3, Lot 11 & 12 Fortune Towne, Brgy. Estefania, Bacolod, Negros Occidental",10.6703066,122.987629
FARMACIA NI DOK,pharmacy,"Rizal St., Poblacion, New Washington, Aklan",11.6430387,122.4382307
XL PHARMACY & MEDICAL SUPPLIES,pharmacy,"NMA Bldg., CV Ramos Ave., Brgy. Taculing, Bacolod, Negros Occidental",10.6482568,122.946929
LILIA'S PHARMACY,pharmacy,"Rizal Street, Brgy. Robles, La Castellana, Negros Occidental",10.3268331,123.0206559
FASTLANE DRUGSTORE & MEDICAL CLINIC,pharmacy,"Tirol Bldg., Rizal St., Maasin, Iloilo",10.8916994,122.432509
MVV PHARMACY,pharmacy,"#104 San Sebastian - Doña Juliana Sts., Purok Chrysantemum, Barangay 33, Bacolod, Negros Occidental",10.6616638,122.9508031
PIERIL'S PHARMACY,pharmacy,"Roxas Avenue, Kalibo, Aklan",11.7076997,122.3693195
JHIME DRUGSTORE ,pharmacy,"F. Palmares Sr. St., Passi, Iloilo",11.1058622,122.6417357
MERCURY DRUG,pharmacy,"San Roque Ext., Brgy. VIII, Roxas, Capiz",11.5788723,122.7563488
MEDPLUS PHARMACY,pharmacy,"HLJ Bldg., cor. Sola St., J.Y. Perez Highway, Brgy. II, Kabankalan, Negros Occidental",9.9970333,122.8125487
The Generics Pharmacy,pharmacy,"Rivero St., Takas, Valderrama, Antique",11.00186,122.1307303
CHRISMAR DRUGSTORE,pharmacy,"Cor. Rizal-Lacson Sts., Brgy. 1-B, Manapla, Negros Occidental",10.9571883,123.1228244
CONFLUENCE HEALTH & WELLNESS PRODUCTS,pharmacy,"Barbasa Building, Mabini Street, Poblacion, Kalibo, Aklan",11.7065568,122.3670166
MERCURY DRUG,pharmacy,"G/F G005-06 GT Town Center, VP Fernando Lopez Avenue, Brgy. Ungka II, Pavia, Iloilo",10.753039,122.5358599
FARMACIA NATIVIDAD,pharmacy,"Barangay Rumbang, Pototan, Iloilo",10.9214192,122.6330826
JDN PHARMACY & MEDICAL SUPPLIES,pharmacy,"MKU Bldg., Brgy. Taculing, Bacolod, Negros Occidental",10.6453482,122.9632339
THE GENERICS PHARMACY,pharmacy,"Merzci Bldg. Bonifacio St., Barangay Zone-12, Bacolod, Negros Occidental",10.6673437,122.9475843
JT HANDUMANAN DIAGNOSTIC CENTER CORPORATION,pharmacy,"Stall 9,10,11,28,29,30 at NEDF Commercial Center, NEDF Brgy. Handumanan, Bacolod, Negros Occidental",10.6046091,122.9660912
SIRIUS STAR PHARMACEUTICAL AND MEDICAL SUPPLIES LTD CO.,pharmacy,"UNIT 2 ARC BLDG  TAGBAK ST., BRGY. TAGBAK, JARO, Iloilo City, Iloilo",10.7677157,122.5782788
THE GENERICS PHARMACY,pharmacy,"Door #3 Villanueva Bldg., Rizal St., Purok Acacia, Zone 2, Murcia, Negros Occidental",10.6681785,122.9506045
THE GENERICS PHARMACY,pharmacy,"Villanueva Bldg., de leon St., Brgy. II, Victorias, Negros Occidental",10.8698236,123.0901539
MERCURY DRUG,pharmacy,"HDH Merchandising Building, Zone II, Barangay Aganan, Pavia, Iloilo",10.7677059,122.536472
ELEGARLE DRUSTORE,pharmacy,"TATC, Barangay VIII, Roxas, Capiz",11.5788572,122.7555421
NEGROS GRACE PHARMACY,pharmacy,"Burgos St., Silay, Negros Occidental",10.8017192,122.9759984
909 PHARMACY,pharmacy,"Sta. Cruz Street, Poblacion, Jamindan, Capiz",11.2629902,122.5358599
SAVE ON QUALITY GENERICS PHARMACY,pharmacy,"Mt. Carmel Arcade, Valeria St., Iloilo City, Iloilo",10.6991046,122.5677865
GUINTIVANO DRUGSTORE,pharmacy,"Leganes Public Market, Leganes, Iloilo",10.7868656,122.5896759
GALICANO PHARMACY,pharmacy,"Poblacion Norte, Ivisan, Capiz",11.5228561,122.6941349
FARMACIA HADASSAH,pharmacy,"E. Reyes Avenue, Poblacion Zone II, Estancia, Iloilo",11.4582773,123.1513191
FMD PHARMACY,pharmacy,"PUROK MALIPAYON, RODRIGUEZ BAYBAY, BRGY. 35, Bacolod, Negros Occidental",10.6655911,122.9359395
Botika St. Jude,pharmacy,"Barangay Poblacion, Tabuc, Maayon, Capiz",11.391813,122.7830574
PADDY PHARMACY,pharmacy,"NEW SARA PUBLIC TERMINAL, DV SALCEDO ST., BRGY. POBLACION ILAWOD, Sara, Iloilo",11.2521145,123.0240249
MARX PHARMACY,pharmacy,"Luna St., Barangay Bantud, La Paz, Iloilo City, Iloilo",10.7092498,122.5667137
THE GENERICS PHARMACY,pharmacy,"Lopues Araneta Bldg., Araneta St., Bacolod, Negros Occidental",10.5911269,122.9134034
GLEAMS PHARMACY,pharmacy,"Barangay 3, Isabela, Negros Occidental",10.2687295,123.0751941
JDN PHARMACY,pharmacy,"Plaza Burgos, Burgos St., Brgy. 9, Bacolod, Negros Occidental",10.6713397,122.9510716
MEGGEL PHARMACY,pharmacy,"Baranggay Lawa-an, Roxas, Capiz",11.5585253,122.7548364
GENERIKA DRUGSTORE,pharmacy,"Corner Yunque - Virto St., Brgy. II, Poblacion, La Carlota, Negros Occidental",10.3731208,122.8699061
GRACIOUS DRUG MART,pharmacy,"VSG Bldg., Stall #03, Jovita Fuentes St., Brgy. Inzo Arnaldo Village (Cadimahan), Roxas, Capiz",11.5877008,122.7541308
THE GENERICS PHARMACY,pharmacy,"Centro Poblacion, Culasi, Antique",11.4262101,122.0560453
JAN VEY PHARMACY,pharmacy,"Somes St., Pob. Zone II, Estancia, Iloilo",11.4619823,123.1463992
EPIONE'S PHARMACY,pharmacy,"Arquisola Building, Osmeña Avenue, Estancia, Kalibo, Aklan",11.6905013,122.3666976
FARMACIA RAPHAEL,pharmacy,"Guanzon St., Brgy. 5, Kabankalan, Negros Occidental",9.991765599999999,122.811462
THE GENERICS PHARMACY,pharmacy,"level 1 space no.322 Robinsons place iloilo,mabini st de leon st,brgy roxas village,iloilo city,iloilo, Barangay Roxas Village, Iloilo City, Iloilo",48.685113,-3.986533
BELLE PHARMACY,pharmacy,"Don Victorino Salcedo St., Brgy. Poblacion Market, Sara, Iloilo",11.2559316,123.0141373
ROSE PHARMACY,pharmacy,"PLAZUELA DE ILOILO, DIVERSION ROAD, BARANGAY SAN RAFAEL MANDURRIAO, Iloilo City, Iloilo",10.7118312,122.5515506
THE GENERICS PHARMACY,pharmacy,"Felisa Rd. and Cattleya St. Paghidaet, Barangay Mansilingan, Bacolod, Negros Occidental",10.686682,122.9612338
SOUTH STAR DRUG,pharmacy,"East 3 Center Burgos Ave. Ext., Barangay Villamonte, Bacolod, Negros Occidental",10.6765877,122.960609
JHAM PHARMACY,pharmacy,"Public Market, Anilao, Iloilo",10.9783422,122.7530605
Mercury Drug,pharmacy,"Guanzon St., Brgy. V, Kabankalan, Negros Occidental",10.0044666,122.8178963
NEGROS GRACE PHARMACY,pharmacy,"#69 Block 2, Homesite, Bacolod, Negros Occidental",10.670505,122.9710192
JONZKIE PHARMACY,pharmacy,"Purok 1, Barangay Cabacungan, La Castellana, Negros Occidental",12.3412969,121.0700565
MIKEL PHARMACY,pharmacy,"Public Market, Barangay Caduha-an, Cadiz, Negros Occidental",10.8757875,123.2026122
NAZ PHARMA,pharmacy,"Felix Gorriceta Jr. Avenue, Brgy. Aganan, Pavia, Iloilo",10.7651466,122.5317844
CONFLUENCE HEALTH AND WELLNESS PRODUCTS,pharmacy,"Level 1-352 Shophouse, Robinsons Place Iloilo, De Leon Street, Barangay Roxas Village, Iloilo City, Iloilo",10.6946116,122.5659084
FARMACIA GOMEZ,pharmacy,"Kalibo Shopping Center, Kalibo, Aklan",11.6892241,122.367428
ILOILO GRACE PHARMACY,pharmacy,"G/L Gaisano City Mall, Lapaz, Iloilo City, Iloilo",10.7073487,122.5669616
LILIAN DRUGSTORE,pharmacy,"Lopez Jaena St., Hinigaran, Hinigaran, Negros Occidental",10.274942,122.8500022
UPSOURCE PHARMACY,pharmacy,"Door 1 D'Northway Bldg., B.S. Aquino Drive, Barangay 7, Bacolod, Negros Occidental",10.678512,122.9595423
CEDELLA PHARMACY,pharmacy,"JAL Building, Magallanes Street, Poblacion, Alimodian, Iloilo",10.8213036,122.4325472
ROSE PHARMACY,pharmacy,"G/F Gaisano City, Arnaldo Boulevard, Brgy. Tanque, Roxas, Capiz",11.5895608,122.7516611
HEALTHSURE DRUG & CONVENIENCE STORE,pharmacy,"E. Reyes Avenue, Poblacion Zone II, Estancia, Iloilo",11.4582773,123.1513191
"FAMILYHEALTH & BEAUTY CORP.,",pharmacy,"2F Robinsons Place Iloilo, cor. De Leon Quezon St., Brgy. Roxas Village, Iloilo City, Iloilo",10.6934469,122.5663437
REESE PHARMACY,pharmacy,"Poblacion Tabuc, Mambusao, Capiz",11.4280804,122.6008951
THE GENERICS PHARMACY,pharmacy,"No. 7 Domingo Rodriguez Dev't. Corp., Brgy. 40, Bacolod, Negros Occidental",10.6585104,122.9516676
Cabalfin Drugstore,pharmacy,"R.Tabiana St., Leon, Iloilo",10.7817199,122.3897552
MERCURY DRUG ,pharmacy,"Rizal St., Guimbal, Iloilo",10.6635749,122.3242283
MERCURY DRUG,pharmacy,"Unit A-24, G/F, Festive Walk Mall, Barangay Q. Abeto-Mirasol, Mandurriao, Iloilo City, Iloilo",10.7177686,122.5469767
TABLETAS 7 PHARMACY  & MEDICAL SUPPLIES MERCHANDISING ,pharmacy,"Lopez Jaena St., Brgy. 31, Bacolod, Negros Occidental",10.6614406,122.9546657
JA'S MEDICINE CORNER,pharmacy,"Lopez Jaena St., Dumangas, Iloilo",10.7130259,122.5738348
VED PHARMACY,pharmacy,"Tupaz St., Barotac Viejo, Iloilo",11.0625316,122.8761309
MTR PHARMACY,pharmacy,"Capt. Sabi Street, Brgy. Zone 12, Talisay, Negros Occidental",10.7377578,122.9690818
SOUTH STAR DRUG,pharmacy,"Robinson Supermarket, Alijis Road, Carmenville Subd., Barangay Mansilingan, Bacolod, Negros Occidental",10.6338132,122.9690337
"METRO RETAIL STORES GROUP, INC.",pharmacy,"Araneta St, Purok Providence, Sum-ag, Bacolod, Negros Occidental",10.601359,122.9194582
